,image,label
582,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000603.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000603.png
583,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000604.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000604.png
584,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000605.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000605.png
585,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000606.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000606.png
586,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000607.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000607.png
587,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000608.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000608.png
588,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000609.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000609.png
589,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000610.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000610.png
590,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000611.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000611.png
591,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000612.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000612.png
592,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000613.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000613.png
593,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000614.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000614.png
594,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000615.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000615.png
595,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000616.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000616.png
596,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000617.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000617.png
597,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000618.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000618.png
598,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000619.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000619.png
599,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000620.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000620.png
600,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000621.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000621.png
601,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000622.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000622.png
602,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000623.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000623.png
603,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000624.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000624.png
604,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000625.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000625.png
605,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000626.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000626.png
606,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000627.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000627.png
607,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000628.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000628.png
608,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000629.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000629.png
609,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000630.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000630.png
610,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000631.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000631.png
611,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000632.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000632.png
612,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000633.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000633.png
613,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000634.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000634.png
614,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000635.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000635.png
615,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000636.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000636.png
616,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000637.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000637.png
617,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000638.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000638.png
618,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000639.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000639.png
619,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000640.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000640.png
620,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000641.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000641.png
621,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000642.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000642.png
622,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000643.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000643.png
623,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000644.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000644.png
624,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000645.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000645.png
625,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000646.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000646.png
626,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000647.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000647.png
627,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000648.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000648.png
628,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000649.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000649.png
629,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000650.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000650.png
630,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000651.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000651.png
631,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000652.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000652.png
632,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000653.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000653.png
633,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000654.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000654.png
634,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000655.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000655.png
635,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000656.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000656.png
636,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000657.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000657.png
637,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000658.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000658.png
638,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000659.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000659.png
639,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000660.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000660.png
640,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000661.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000661.png
641,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000662.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000662.png
642,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000663.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000663.png
643,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000664.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000664.png
644,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000665.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000665.png
645,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000666.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000666.png
646,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000667.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000667.png
647,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000668.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000668.png
648,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000669.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000669.png
649,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000670.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000670.png
650,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000671.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000671.png
651,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000672.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000672.png
652,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000673.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000673.png
653,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000674.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000674.png
654,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000675.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000675.png
655,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000676.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000676.png
656,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000677.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000677.png
657,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000678.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000678.png
658,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000679.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000679.png
659,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000680.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000680.png
660,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000681.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000681.png
661,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000682.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000682.png
662,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000683.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000683.png
663,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000684.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000684.png
664,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000685.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000685.png
665,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000686.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000686.png
666,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000687.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000687.png
667,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000688.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000688.png
668,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000689.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000689.png
669,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000690.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000690.png
670,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000691.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000691.png
671,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000692.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000692.png
672,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000693.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000693.png
673,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000694.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000694.png
674,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000695.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000695.png
675,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000696.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000696.png
676,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000697.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000697.png
677,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000698.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000698.png
678,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000699.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000699.png
679,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000700.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000700.png
680,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000701.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000701.png
681,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000702.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000702.png
682,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000703.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000703.png
683,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000704.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000704.png
684,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000705.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000705.png
685,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000706.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000706.png
686,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000707.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000707.png
687,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000708.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000708.png
688,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000709.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000709.png
689,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000710.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000710.png
690,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000711.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000711.png
691,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000712.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000712.png
692,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000713.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000713.png
693,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000714.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000714.png
694,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000715.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000715.png
695,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000716.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000716.png
696,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000717.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000717.png
697,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000718.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000718.png
698,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000719.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000719.png
699,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000720.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000720.png
700,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000721.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000721.png
701,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000722.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000722.png
702,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000723.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000723.png
703,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000724.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000724.png
704,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000725.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000725.png
705,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000726.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000726.png
706,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000727.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000727.png
707,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000728.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000728.png
708,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000729.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000729.png
709,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000730.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000730.png
710,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000731.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000731.png
711,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000732.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000732.png
712,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000733.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000733.png
713,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000734.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000734.png
714,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000735.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000735.png
715,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000736.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000736.png
716,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000737.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000737.png
717,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000738.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000738.png
718,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000739.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000739.png
719,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000740.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000740.png
720,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000741.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000741.png
721,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000742.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000742.png
722,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000743.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000743.png
723,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000744.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000744.png
724,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000745.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000745.png
725,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000746.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000746.png
726,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000747.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000747.png
727,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000748.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000748.png
728,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000749.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000749.png
729,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000750.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000750.png
730,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000751.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000751.png
731,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000752.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000752.png
732,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000753.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000753.png
733,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000754.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000754.png
734,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000755.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000755.png
735,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000756.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000756.png
736,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000757.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000757.png
737,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000758.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000758.png
738,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000759.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000759.png
739,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000760.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000760.png
740,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000761.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000761.png
741,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000762.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000762.png
742,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000763.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000763.png
743,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000764.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000764.png
744,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000765.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000765.png
745,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000766.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000766.png
746,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000767.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000767.png
747,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000768.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000768.png
748,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000769.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000769.png
749,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000770.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000770.png
750,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000771.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000771.png
751,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000772.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000772.png
752,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000773.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000773.png
753,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000774.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000774.png
754,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000775.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000775.png
755,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000776.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000776.png
756,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000777.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000777.png
757,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000778.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000778.png
758,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000779.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000779.png
759,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000780.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000780.png
760,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000781.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000781.png
761,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000782.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000782.png
762,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000783.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000783.png
763,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000784.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000784.png
764,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000785.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000785.png
765,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000786.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000786.png
766,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000787.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000787.png
767,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000788.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000788.png
768,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000789.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000789.png
769,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000790.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000790.png
770,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000791.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000791.png
771,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000792.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000792.png
772,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000793.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000793.png
773,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000794.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000794.png
774,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000795.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000795.png
775,train/input/AFAwNiInclusionsAndFilledDefects_pair_1_000796.png,train/class_2/AFAwNiInclusionsAndFilledDefects_pair_1_000796.png
